time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,0.53917
1.25000,0.61030,0.19110,0.60588
1.50000,0.68166,0.26802,0.63945
1.75000,0.66314,0.29292,0.65570
2.00000,0.65619,0.31053,0.66262
2.25000,0.66300,0.30131,0.67010
2.50000,0.65583,0.31293,0.67216
2.75000,0.65249,0.31629,0.67257
3.00000,0.65147,0.31536,0.67294
3.25000,0.66003,0.30437,0.67638
3.50000,0.65895,0.30474,0.67860
3.75000,0.65534,0.31413,0.67781
4.00000,0.64865,0.32592,0.67414
4.25000,0.65347,0.31372,0.67459
4.50000,0.66197,0.30193,0.67824
4.75000,0.65895,0.30504,0.67984
5.00000,0.65833,0.30572,0.68075
5.25000,0.64809,0.32162,0.67703
5.50000,0.65310,0.31490,0.67633
5.75000,0.65627,0.31148,0.67687
6.00000,0.65367,0.31190,0.67690
6.25000,0.65283,0.31711,0.67575
6.50000,0.65743,0.30992,0.67691
6.75000,0.65812,0.30841,0.67811
7.00000,0.65595,0.31011,0.67837
7.25000,0.64963,0.32097,0.67565
7.50000,0.65382,0.31484,0.67545
7.75000,0.65526,0.30814,0.67686
8.00000,0.65737,0.30729,0.67824
8.25000,0.65721,0.30653,0.67935
8.50000,0.65589,0.31157,0.67893
8.75000,0.65173,0.31282,0.67795
9.00000,0.65707,0.30509,0.67944
9.25000,0.65219,0.31509,0.67788
9.50000,0.65062,0.32007,0.67560
9.75000,0.65262,0.31397,0.67547
10.00000,0.65707,0.30971,0.67672
10.25000,0.65632,0.31212,0.67702
10.50000,0.65646,0.31026,0.67763
10.75000,0.65524,0.31095,0.67779
11.00000,0.65398,0.31313,0.67732
11.25000,0.65907,0.30390,0.67945
11.50000,0.65444,0.31310,0.67853
11.75000,0.66261,0.30158,0.68114
12.00000,0.65557,0.31349,0.67975
12.25000,0.65534,0.30379,0.68080
12.50000,0.65602,0.30973,0.68035
12.75000,0.65157,0.31494,0.67849
13.00000,0.64602,0.32343,0.67485
13.25000,0.65519,0.31039,0.67596
13.50000,0.64949,0.31588,0.67501
13.75000,0.66070,0.29902,0.67904
14.00000,0.65350,0.31264,0.67825
14.25000,0.65471,0.31693,0.67692
14.50000,0.64628,0.32462,0.67354
14.75000,0.64940,0.32184,0.67206
15.00000,0.65806,0.30803,0.67479
15.25000,0.65061,0.31636,0.67421
15.50000,0.65736,0.30601,0.67665
15.75000,0.65703,0.30763,0.67799
16.00000,0.65998,0.30069,0.68069
16.25000,0.64908,0.31801,0.67783
16.50000,0.65516,0.31041,0.67804
16.75000,0.65602,0.31088,0.67817
17.00000,0.64793,0.31939,0.67567
17.25000,0.65849,0.30549,0.67789
17.50000,0.65688,0.31131,0.67806
17.75000,0.65400,0.31403,0.67732
18.00000,0.65638,0.31001,0.67789
18.25000,0.66175,0.30252,0.68040
18.50000,0.65907,0.31376,0.67952
18.75000,0.65715,0.30914,0.67969
19.00000,0.65986,0.30518,0.68091
19.25000,0.65042,0.31707,0.67832
19.50000,0.66117,0.29991,0.68121
19.75000,0.66480,0.29619,0.68438
20.00000,0.65778,0.30608,0.68380
20.25000,0.65231,0.31865,0.68021
20.50000,0.65089,0.32160,0.67694
20.75000,0.66232,0.30192,0.67992
21.00000,0.65711,0.30622,0.68058
21.25000,0.66263,0.30480,0.68189
21.50000,0.65296,0.31352,0.68000
21.75000,0.65600,0.30841,0.68006
22.00000,0.65368,0.31569,0.67835
22.25000,0.65318,0.31229,0.67780
22.50000,0.65677,0.31540,0.67713
22.75000,0.65207,0.31809,0.67563
23.00000,0.65086,0.31811,0.67445
23.25000,0.65101,0.31776,0.67372
23.50000,0.65713,0.30808,0.67585
23.75000,0.65595,0.30792,0.67725
24.00000,0.66186,0.30150,0.68019
24.25000,0.65959,0.30473,0.68133
24.50000,0.65478,0.30786,0.68099
24.75000,0.65936,0.30164,0.68253
