time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,2355,0.3820,0.3150,0.7055,0.9066,1.0313,105.3440
1.5000,2360,0.3479,0.2910,0.6490,0.8116,1.1756,105.6640
1.7500,2358,0.3537,0.2954,0.6490,0.8380,1.0130,105.5040
2.0000,2358,0.3476,0.2870,0.6366,0.8386,1.1640,105.5680
2.2500,2361,0.3529,0.2944,0.6560,0.8383,0.9920,105.5680
2.5000,2356,0.3547,0.2920,0.6606,0.8546,1.2793,105.5040
2.7500,2359,0.3484,0.2904,0.6433,0.8485,1.0313,105.5680
3.0000,2358,0.3414,0.2900,0.6257,0.8103,1.0366,105.5360
3.2500,2359,0.3428,0.2874,0.6255,0.8175,1.0240,105.5680
3.5000,2352,0.3404,0.2854,0.6276,0.8111,1.1456,105.2480
3.7500,2366,0.3510,0.2864,0.6436,0.8873,1.2996,105.8560
4.0000,2358,0.3470,0.2930,0.6340,0.8170,1.0077,105.5360
4.2500,2356,0.3241,0.2750,0.6000,0.7731,1.0730,105.4400
4.5000,2359,0.3442,0.2870,0.6363,0.7893,1.0693,105.5680
4.7500,2360,0.3354,0.2794,0.6183,0.8083,1.0450,105.6000
5.0000,2357,0.3282,0.2854,0.5967,0.7706,1.0486,105.5040
5.2500,2361,0.3340,0.2850,0.6030,0.8296,1.3463,105.6320
5.5000,2357,0.3453,0.2900,0.6347,0.8090,1.0420,105.5040
5.7500,2360,0.3400,0.2844,0.6410,0.8557,1.0047,105.6000
6.0000,2357,0.3369,0.2864,0.6146,0.8063,1.1016,105.5040
6.2500,2358,0.3361,0.2834,0.6167,0.8016,0.9920,105.5360
6.5000,2360,0.3376,0.2784,0.6367,0.8123,1.0916,105.5680
6.7500,2357,0.3404,0.2870,0.6307,0.7926,1.0873,105.5040
7.0000,2359,0.3433,0.2850,0.6416,0.8573,1.0743,105.5680
7.2500,2357,0.3374,0.2834,0.6263,0.8170,1.0866,105.5040
7.5000,2359,0.3335,0.2820,0.6143,0.7906,1.0726,105.5360
7.7500,2359,0.3449,0.2840,0.6433,0.8440,1.1140,105.6000
8.0000,2359,0.3267,0.2824,0.5955,0.7746,0.9366,105.5680
8.2500,2357,0.3386,0.2834,0.6236,0.8336,1.0585,105.4400
8.5000,2359,0.3343,0.2854,0.6086,0.7850,1.0370,105.6000
8.7500,2359,0.3324,0.2810,0.6113,0.7856,1.0906,105.5680
9.0000,2360,0.3409,0.2864,0.6290,0.8110,1.0730,105.6000
9.2500,2358,0.3447,0.2918,0.6395,0.8115,0.9283,105.5360
9.5000,2357,0.3257,0.2760,0.5937,0.7666,1.2526,105.4720
9.7500,2360,0.3399,0.2824,0.6350,0.7986,1.0760,105.6320
10.0000,2360,0.3413,0.2914,0.6280,0.8116,1.1463,105.6000
10.2500,2356,0.3610,0.2944,0.6630,0.8890,1.2520,105.4400
10.5000,2358,0.3398,0.2880,0.6246,0.8093,1.4830,105.5360
10.7500,2359,0.3299,0.2804,0.6117,0.8165,1.0150,105.5680
11.0000,2359,0.3486,0.2914,0.6440,0.8460,1.1586,105.5680
11.2500,2358,0.3408,0.2854,0.6237,0.8436,1.0996,105.5360
11.5000,2359,0.3361,0.2854,0.6126,0.7930,1.0427,105.5360
11.7500,2358,0.3379,0.2860,0.6176,0.7976,1.0491,105.5680
12.0000,2357,0.3318,0.2800,0.6100,0.8290,1.0506,105.4400
12.2500,2361,0.3550,0.2934,0.6583,0.8410,1.0347,105.6320
12.5000,2356,0.3374,0.2850,0.6190,0.8220,1.1230,105.4720
12.7500,2361,0.3354,0.2814,0.6233,0.8047,1.3336,105.6640
13.0000,2358,0.3373,0.2820,0.6350,0.7896,0.9596,105.5040
13.2500,2359,0.3288,0.2824,0.5986,0.8350,0.9960,105.5680
13.5000,2357,0.3317,0.2824,0.6067,0.8023,0.9440,105.5040
13.7500,2361,0.3447,0.2914,0.6280,0.8643,1.2500,105.6320
14.0000,2357,0.3413,0.2830,0.6316,0.7960,1.0090,105.5040
14.2500,2360,0.3310,0.2824,0.5930,0.8106,1.1673,105.6000
14.5000,2357,0.3484,0.2890,0.6443,0.8356,1.0476,105.5040
14.7500,2359,0.3594,0.2930,0.6597,0.8620,1.1226,105.5680
15.0000,2358,0.3379,0.2810,0.6303,0.8180,1.1193,105.5360
15.2500,2359,0.3418,0.2894,0.6310,0.7933,1.0146,105.5360
15.5000,2358,0.3337,0.2858,0.6080,0.7906,1.2440,105.5680
15.7500,2360,0.3398,0.2890,0.6296,0.7796,0.9050,105.5680
16.0000,2357,0.3302,0.2814,0.6020,0.7820,1.0506,105.5040
16.2500,2357,0.3446,0.2864,0.6381,0.8906,1.0457,105.4720
16.5000,2360,0.3282,0.2810,0.6003,0.7720,0.9366,105.6000
16.7500,2359,0.3208,0.2746,0.5840,0.7977,1.1136,105.6000
17.0000,2356,0.3485,0.2904,0.6455,0.8193,1.0000,105.4080
17.2500,2361,0.3422,0.2880,0.6336,0.8471,1.2073,105.6640
17.5000,2358,0.3431,0.2904,0.6356,0.8273,1.1300,105.5360
17.7500,2359,0.3377,0.2824,0.6183,0.7810,1.0606,105.5680
18.0000,2356,0.3420,0.2900,0.6286,0.7860,0.8596,105.4400
18.2500,2361,0.3419,0.2850,0.6363,0.8070,0.9916,105.6320
18.5000,2358,0.3302,0.2820,0.5980,0.7710,0.9940,105.5360
18.7500,2358,0.3427,0.2864,0.6360,0.7906,1.0640,105.5360
19.0000,2358,0.3287,0.2846,0.5960,0.7626,1.0186,105.5040
19.2500,2358,0.3336,0.2794,0.6223,0.8106,0.9400,105.5360
19.5000,2360,0.3304,0.2804,0.6100,0.7590,0.9456,105.6320
19.7500,2358,0.3408,0.2884,0.6204,0.8223,0.9157,105.5360
20.0000,2358,0.3406,0.2844,0.6266,0.8110,1.0380,105.5040
20.2500,2359,0.3455,0.2850,0.6447,0.8150,1.1346,105.5680
20.5000,2360,0.3348,0.2814,0.6236,0.7943,1.0360,105.6320
20.7500,2357,0.3361,0.2840,0.6155,0.7923,1.0811,105.4720
21.0000,2358,0.3454,0.2900,0.6337,0.7910,0.9393,105.5040
21.2500,2360,0.3393,0.2834,0.6280,0.8257,1.3226,105.6000
21.5000,2357,0.3555,0.2994,0.6501,0.8960,1.0873,105.5040
21.7500,2359,0.3430,0.2898,0.6307,0.8500,1.0400,105.5680
22.0000,2360,0.3385,0.2854,0.6296,0.8179,1.0256,105.6000
22.2500,2357,0.3336,0.2804,0.6177,0.8327,1.1656,105.5040
22.5000,2357,0.3354,0.2860,0.6150,0.7983,0.9650,105.5040
22.7500,2360,0.3434,0.2860,0.6357,0.8383,1.0526,105.6000
23.0000,2358,0.3384,0.2874,0.6211,0.7896,0.9176,105.5040
23.2500,2359,0.3360,0.2850,0.6136,0.7910,1.0636,105.5680
23.5000,2358,0.3373,0.2848,0.6146,0.8110,1.0316,105.4720
23.7500,2360,0.3368,0.2864,0.6241,0.7955,1.0400,105.6960
24.0000,2357,0.3490,0.2944,0.6366,0.8330,1.0555,105.4720
24.2500,2360,0.3325,0.2834,0.6070,0.7929,1.0720,105.6000
24.5000,2359,0.3443,0.2864,0.6397,0.8006,0.9590,105.5360
24.7500,2357,0.3329,0.2830,0.6170,0.7870,1.1770,105.5360
