time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00487,0.00287,0.53878
1.25000,0.55291,0.22872,0.58936
1.50000,0.67922,0.26858,0.62754
1.75000,0.66621,0.29175,0.64791
2.00000,0.65142,0.31403,0.65596
2.25000,0.66683,0.28955,0.66834
2.50000,0.65140,0.32212,0.66858
2.75000,0.65143,0.31711,0.66978
3.00000,0.65338,0.31487,0.67129
3.25000,0.65800,0.30526,0.67483
3.50000,0.65743,0.30530,0.67725
3.75000,0.66370,0.29998,0.68069
4.00000,0.65285,0.31000,0.67989
4.25000,0.66634,0.29781,0.68326
4.50000,0.65640,0.31483,0.68103
4.75000,0.65161,0.31496,0.67897
5.00000,0.65280,0.31212,0.67824
5.25000,0.65877,0.30521,0.67978
5.50000,0.65507,0.30905,0.67968
5.75000,0.65798,0.30465,0.68083
6.00000,0.65812,0.31034,0.68045
6.25000,0.65479,0.31181,0.67954
6.50000,0.65991,0.30652,0.68053
6.75000,0.65616,0.30716,0.68071
7.00000,0.65823,0.30751,0.68097
7.25000,0.65665,0.30683,0.68114
7.50000,0.65631,0.30971,0.68062
7.75000,0.65338,0.31548,0.67875
8.00000,0.64859,0.32148,0.67570
8.25000,0.66001,0.30646,0.67787
8.50000,0.65650,0.30765,0.67878
8.75000,0.65395,0.31327,0.67798
9.00000,0.65105,0.31087,0.67763
9.25000,0.65402,0.31314,0.67721
9.50000,0.64903,0.31994,0.67499
9.75000,0.65355,0.31388,0.67516
10.00000,0.65421,0.31266,0.67560
10.25000,0.65718,0.30800,0.67719
10.50000,0.65615,0.30842,0.67811
10.75000,0.65563,0.30936,0.67850
11.00000,0.65498,0.31020,0.67853
11.25000,0.65287,0.31543,0.67725
11.50000,0.65981,0.30949,0.67828
11.75000,0.65517,0.30897,0.67866
12.00000,0.65683,0.31257,0.67833
12.25000,0.65436,0.31429,0.67749
12.50000,0.65645,0.30969,0.67808
12.75000,0.65855,0.30635,0.67941
13.00000,0.65363,0.31563,0.67789
13.25000,0.65824,0.30242,0.68009
13.50000,0.66015,0.30138,0.68203
13.75000,0.65411,0.31532,0.67984
14.00000,0.65049,0.32072,0.67682
14.25000,0.65404,0.31461,0.67634
14.50000,0.66267,0.30130,0.67967
14.75000,0.65819,0.30554,0.68065
15.00000,0.64827,0.31936,0.67745
15.25000,0.65079,0.31830,0.67568
15.50000,0.66095,0.29948,0.67943
15.75000,0.64709,0.32219,0.67588
16.00000,0.65510,0.31442,0.67582
16.25000,0.64972,0.32403,0.67325
16.50000,0.65823,0.30204,0.67691
16.75000,0.65208,0.31650,0.67581
17.00000,0.65888,0.30933,0.67722
17.25000,0.65367,0.31409,0.67669
17.50000,0.65611,0.31148,0.67711
17.75000,0.65495,0.31511,0.67653
18.00000,0.65099,0.31414,0.67592
18.25000,0.64946,0.31848,0.67444
18.50000,0.65901,0.30385,0.67743
18.75000,0.65739,0.30922,0.67823
19.00000,0.65198,0.31807,0.67640
19.25000,0.64661,0.32376,0.67338
19.50000,0.65962,0.30037,0.67750
19.75000,0.65437,0.30938,0.67795
20.00000,0.65237,0.31876,0.67609
20.25000,0.65469,0.31041,0.67677
20.50000,0.66084,0.29800,0.68050
20.75000,0.65823,0.30521,0.68132
21.00000,0.66201,0.29642,0.68414
21.25000,0.65332,0.31424,0.68146
21.50000,0.65570,0.31147,0.68041
21.75000,0.66002,0.30426,0.68163
22.00000,0.65658,0.31140,0.68063
22.25000,0.66000,0.30378,0.68188
22.50000,0.65436,0.31212,0.68044
22.75000,0.65136,0.31638,0.67823
23.00000,0.66213,0.30133,0.68093
23.25000,0.65589,0.31276,0.67979
23.50000,0.65078,0.31935,0.67710
23.75000,0.65492,0.30986,0.67762
24.00000,0.64895,0.32140,0.67497
24.25000,0.64848,0.32003,0.67335
24.50000,0.65143,0.31802,0.67293
24.75000,0.65893,0.30518,0.67609
